date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:02:10	8952/8952	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-400-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-400-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:11	7532/7532	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-400-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-400-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:12	7136/7136	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-400-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-400-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:13	12972/12972	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-400-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-400-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:14	16740/16740	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-400-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-400-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:15	18092/18092	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-ext-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-ext-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:16	71812/71812	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-all-700-italic.woff?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-all-700-italicd0d2.woff	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:17	11960/11960	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:18	3844/3844	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-ext-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-ext-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:19	9304/9304	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:20	7800/7800	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:21	7088/7088	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:22	12988/12988	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:23	17384/17384	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-700-italic.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-700-italicd0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:24	16920/16920	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-ext-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-ext-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:25	68728/68728	---M--	200	added ('OK')	font/woff	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-all-700-normal.woff?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-all-700-normald0d2.woff	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:26	10440/10440	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-cyrillic-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:27	3712/3712	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-ext-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-ext-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:28	8816/8816	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-greek-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:29	7532/7532	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-hebrew-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:30	7044/7044	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-vietnamese-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:31	12768/12768	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-ext-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:32	16372/16372	---M--	200	added ('OK')	font/woff2	date:Thu,%2025%20Jul%202024%2014:42:15%20GMT	https://aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-700-normal.woff2?ver=34	aprendegit.com/wp-content/themes/twentytwelve/fonts/open-sans/open-sans-latin-700-normald0d2.woff2	(from https://aprendegit.com/wp-content/litespeed/css/1/be72f6c83c8f88d3a8a4b7bfca56ce00.css?ver=af727)
08:02:33	733/733	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Sep%202024%2020:15:05%20GMT	https://aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://aprendegit.com/wp-content/litespeed/css/1/10389615fd3f9cf6938f6f676c0851a3.css?ver=e4c82)
08:02:34	1866/1866	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Sep%202024%2020:15:05%20GMT	https://aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://aprendegit.com/wp-content/litespeed/css/1/10389615fd3f9cf6938f6f676c0851a3.css?ver=e4c82)
08:02:35	4870/4870	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Sep%202024%2020:15:05%20GMT	https://aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://aprendegit.com/wp-content/litespeed/css/1/10389615fd3f9cf6938f6f676c0851a3.css?ver=e4c82)
08:02:36	2003/2003	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Sep%202024%2020:15:05%20GMT	https://aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://aprendegit.com/wp-content/litespeed/css/1/10389615fd3f9cf6938f6f676c0851a3.css?ver=e4c82)
08:02:37	2013/2013	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Sep%202024%2020:15:05%20GMT	https://aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	aprendegit.com/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from https://aprendegit.com/wp-content/litespeed/css/1/10389615fd3f9cf6938f6f676c0851a3.css?ver=e4c82)
08:02:39	3488/3488	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20Sep%202024%2006:02:39%20GMT	https://aprendegit.com/wp-json/wp/v2/categories/8	aprendegit.com/wp-json/wp/v2/categories/8.json	(from https://aprendegit.com/category/bitbucket/)
08:02:40	111852/111852	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:28%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture241.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture241.png	(from https://aprendegit.com/category/bitbucket/)
08:02:41	21341/21341	---M-Z	200	added ('OK')	application/rss+xml	etag:%2252ba61788b2e95601d0030d5f672b6e1%22	https://aprendegit.com/category/bitbucket/feed/	aprendegit.com/category/bitbucket/feed/index.html	(from https://aprendegit.com/category/bitbucket/)
08:02:47	103155/103155	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:02:45%20GMT	https://aprendegit.com/creando-nuestro-primer-repositorio-en-bitbucket-parte-ii-subiendo-el-primer-fichero/	aprendegit.com/creando-nuestro-primer-repositorio-en-bitbucket-parte-ii-subiendo-el-primer-fichero/index.html	(from https://aprendegit.com/category/bitbucket/)
08:02:47	126293/126293	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:26%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture244.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture244.png	(from https://aprendegit.com/category/bitbucket/)
08:02:48	76400/76400	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:25%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture245.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture245.png	(from https://aprendegit.com/category/bitbucket/)
08:02:48	73535/73535	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:02:45%20GMT	https://aprendegit.com/creando-nuestro-primer-repositorio-en-bitbucket-parte-i-registro-y-creacion-del-repositorio/	aprendegit.com/creando-nuestro-primer-repositorio-en-bitbucket-parte-i-registro-y-creacion-del-repositorio/index.html	(from https://aprendegit.com/category/bitbucket/)
08:02:50	358162/358162	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:19%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture246.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture246.png	(from https://aprendegit.com/category/bitbucket/)
08:02:50	138164/138164	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:16%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture247.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture247.png	(from https://aprendegit.com/category/bitbucket/)
08:02:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Sep%202024%2006:02:44%20GMT	https://aprendegit.com/que-signifeic-clonar-un-repositorio/	aprendegit.com/que-signifeic-clonar-un-repositorio/index.html	(from https://aprendegit.com/category/bitbucket/)
08:02:51	247876/247876	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:12%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture248.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture248.png	(from https://aprendegit.com/category/bitbucket/)
08:02:53	144695/144695	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:54%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture250.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture250.png	(from https://aprendegit.com/category/bitbucket/)
08:02:53	134824/134824	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:51%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture252.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture252.png	(from https://aprendegit.com/category/bitbucket/)
08:02:54	76575/76575	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:09%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture249.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture249.png	(from https://aprendegit.com/category/bitbucket/)
08:02:54	94648/94648	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:40%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture226.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture226.png	(from https://aprendegit.com/category/bitbucket/)
08:02:55	109548/109548	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:38%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture227.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture227.png	(from https://aprendegit.com/category/bitbucket/)
08:02:56	91802/91802	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:35%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture232.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture232.png	(from https://aprendegit.com/category/bitbucket/)
08:02:57	119781/119781	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:29:31%20GMT	https://aprendegit.com/wp-content/uploads/2012/12/Voila_Capture233.png	aprendegit.com/wp-content/uploads/2012/12/Voila_Capture233.png	(from https://aprendegit.com/category/bitbucket/)
08:03:01	81647/81647	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:01%20GMT	https://aprendegit.com/tag/bitbucket/	aprendegit.com/tag/bitbucket/index.html	(from https://aprendegit.com/category/bitbucket/)
08:03:02	81658/81658	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:02%20GMT	https://aprendegit.com/tag/sourcetree/	aprendegit.com/tag/sourcetree/index.html	(from https://aprendegit.com/category/bitbucket/)
08:03:02	3437/3437	---M-Z	200	added ('OK')	application/json	date:Sat,%2007%20Sep%202024%2006:03:02%20GMT	https://aprendegit.com/wp-json/wp/v2/categories/7	aprendegit.com/wp-json/wp/v2/categories/7.json	(from https://aprendegit.com/category/github/)
08:03:02	241828/241828	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:36%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture2.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture2.png	(from https://aprendegit.com/category/github/)
08:03:04	229467/229467	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:33%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture4.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture4.png	(from https://aprendegit.com/category/github/)
08:03:04	63169/63169	---MCZ	200	added ('OK')	application/rss+xml	etag:%2252ba61788b2e95601d0030d5f672b6e1%22	https://aprendegit.com/category/github/feed/	aprendegit.com/category/github/feed/index.html	(from https://aprendegit.com/category/github/)
08:03:05	225752/225752	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:29%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture5.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture5.png	(from https://aprendegit.com/category/github/)
08:03:05	107200/107200	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:26%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture6.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture6.png	(from https://aprendegit.com/category/github/)
08:03:06	20228/20228	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:25%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture7.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture7.png	(from https://aprendegit.com/category/github/)
08:03:07	118836/118836	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:05%20GMT	https://aprendegit.com/fork-de-repositorios-para-que-sirve/	aprendegit.com/fork-de-repositorios-para-que-sirve/index.html	(from https://aprendegit.com/category/github/)
08:03:07	97360/97360	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:23%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture8.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture8.png	(from https://aprendegit.com/category/github/)
08:03:08	131164/131164	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:20%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture9.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture9.png	(from https://aprendegit.com/category/github/)
08:03:09	85382/85382	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:18%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture10.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture10.png	(from https://aprendegit.com/category/github/)
08:03:10	77774/77774	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:17%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture11.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture11.png	(from https://aprendegit.com/category/github/)
08:03:11	97595/97595	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:15%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture12.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture12.png	(from https://aprendegit.com/category/github/)
08:03:12	48544/48544	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:12%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture15.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture15.png	(from https://aprendegit.com/category/github/)
08:03:14	356947/356947	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:09%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture18.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture18.png	(from https://aprendegit.com/category/github/)
08:03:15	343660/343660	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:04%20GMT	https://aprendegit.com/wp-content/uploads/2013/02/Voila_Capture19.png	aprendegit.com/wp-content/uploads/2013/02/Voila_Capture19.png	(from https://aprendegit.com/category/github/)
08:03:16	217025/217025	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:06%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture325.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture325.png	(from https://aprendegit.com/category/github/)
08:03:17	21866/21866	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:00%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture327.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture327.png	(from https://aprendegit.com/category/github/)
08:03:19	139525/139525	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:21:59%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture328.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture328.png	(from https://aprendegit.com/category/github/)
08:03:19	76747/76747	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:21:55%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture329.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture329.png	(from https://aprendegit.com/category/github/)
08:03:20	93073/93073	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:18%20GMT	https://aprendegit.com/tag/workflow/	aprendegit.com/tag/workflow/index.html	(from https://aprendegit.com/category/github/)
08:03:20	114480/114480	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:18%20GMT	https://aprendegit.com/mantener-tu-fork-al-dia/	aprendegit.com/mantener-tu-fork-al-dia/index.html	(from https://aprendegit.com/category/github/)
08:03:21	193042/193042	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:49%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture3301.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture3301.png	(from https://aprendegit.com/category/github/)
08:03:21	186258/186258	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:02%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture326.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture326.png	(from https://aprendegit.com/category/github/)
08:03:22	354499/354499	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:46%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture331.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture331.png	(from https://aprendegit.com/category/github/)
08:03:23	229027/229027	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:42%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture332.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture332.png	(from https://aprendegit.com/category/github/)
08:03:24	208190/208190	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:13:39%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture333.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture333.png	(from https://aprendegit.com/category/github/)
08:03:24	74947/74947	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:19%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture319.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture319.png	(from https://aprendegit.com/category/github/)
08:03:25	85764/85764	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:18%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture322.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture322.png	(from https://aprendegit.com/category/github/)
08:03:26	103170/103170	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:12%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture3232.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture3232.png	(from https://aprendegit.com/category/github/)
08:03:27	73783/73783	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Sep%202024%2006:03:27%20GMT	https://aprendegit.com/tag/fork/	aprendegit.com/tag/fork/index.html	(from https://aprendegit.com/category/github/)
08:03:28	135929/135929	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2023:22:10%20GMT	https://aprendegit.com/wp-content/uploads/2013/01/Voila_Capture324.png	aprendegit.com/wp-content/uploads/2013/01/Voila_Capture324.png	(from https://aprendegit.com/category/github/)
